Image name,MOS,Brightness,Colorfulness,Contrast,Noisiness,Sharpness
06705.jpg,73.83,72.5,71,68.33,69.5,59.83
06706.jpg,47.33,37.17,38.33,40.67,62,45
06707.jpg,30.5,41.67,31.83,29.83,27.83,9.5
06708.jpg,14.71,14.43,18.86,17.29,18.14,9.86
06709.jpg,64.83,61.5,58.33,58,60.5,61
06710.jpg,33.14,59.86,49.43,34.5,29.86,16.71
06711.jpg,57,58.57,59.14,56,56,53.71
06712.jpg,36,57.33,42.33,41.67,40.5,35.17
06713.jpg,53.88,56.88,55.25,54.25,54.5,44.86
06714.jpg,53.29,66.57,58.71,56.71,58.86,47.29
06715.jpg,15,26.67,11.5,12,19.33,12.67
06716.jpg,56,51.33,56.83,54.83,53.17,48.83
06717.jpg,31.86,28.57,27.86,28,36.17,25.57
06718.jpg,41.5,60.17,55.5,51.83,47.33,21.83
06719.jpg,63.83,69.5,65,65.5,59.33,57.33
06720.jpg,20.4,32,31.6,32.4,34,12.6
06721.jpg,57,57.29,47.67,59.57,49.57,55.29
06722.jpg,42.2,57,48,60,42.4,39.4
06723.jpg,26,48.5,36.33,42.67,28.67,25.83
06724.jpg,42.17,56.5,54.5,55.83,47,42
06725.jpg,42,34.4,49.6,44.8,51,45.8
06726.jpg,73.6,67,69.6,62.6,76,74
06727.jpg,72.2,72.6,68.6,72.4,61,74.2
06728.jpg,23.8,31.6,48,36.2,34.2,26.8
06729.jpg,37.6,42.4,48.8,43.2,35.4,37.2
06730.jpg,67.2,60.4,72.6,70.4,59,61
06731.jpg,59.83,57.17,55.17,69.67,50.83,55.33
06732.jpg,61.6,68.2,70.6,73.6,59,58
06733.jpg,18.2,26.4,36.4,37.6,21.2,11.6
06734.jpg,9.6,19.6,12.2,17,15.6,8.6
06735.jpg,29.2,24.2,24,23,26.6,29.8
06736.jpg,55,53.8,69.2,61.4,54,55.4
06737.jpg,17.17,13.33,17,19.83,33.67,7.67
06738.jpg,48.14,46.86,53.43,49.43,47.57,50.57
06739.jpg,3,17.6,22.2,8.8,12,3.8
06740.jpg,10.4,25.6,33.4,20.6,17.6,14.2
06741.jpg,17.6,24.2,38.6,23.4,23.8,19.6
06742.jpg,72.4,78.8,79.6,73.2,73.8,75.2
06743.jpg,36.6,30.6,44.2,42,54.4,60.8
06744.jpg,25.2,29,37.4,32.8,38.6,26.4
06745.jpg,58.88,63.25,63.13,57.38,63.38,58.13
06746.jpg,58.5,60.17,52.17,52.67,56,64.5
06747.jpg,33.2,52.2,42.2,41.2,41.2,21.2
06748.jpg,71.2,77.8,73.6,73.4,78.2,78.8
06749.jpg,20.2,28.2,19.6,21.2,18.2,27.6
06750.jpg,62.8,59.2,59.4,61.2,58.4,63.6
06751.jpg,70,66.8,71.2,71.2,65.6,71
06752.jpg,67.8,63.4,68.6,67.4,51,66.6
06753.jpg,59.8,66.4,65.2,64.4,62.8,65.4
06754.jpg,27.83,64,67,55.83,40.33,18.33
06755.jpg,23,41.2,48.2,43.8,32.6,27.2
06756.jpg,20.17,40.33,37.83,32.33,20,11.17
06757.jpg,68.8,79.8,72.6,79.6,63.2,66
06758.jpg,8.4,36.8,34.6,17,19.6,15.2
06759.jpg,60,71.67,73.5,60,67.17,60.17
06760.jpg,28.33,44.17,48.67,32.5,40,33.67
06761.jpg,47.4,57.6,67,46.4,44.4,43.8
06762.jpg,65.2,58,65.4,65.8,62,65.4
06763.jpg,60.14,70,63.71,69.71,59.14,62.29
06764.jpg,72.5,73.67,75.83,74.17,75,80.17
06765.jpg,70,57.4,75,74.2,68.4,82.8
06766.jpg,72.8,64.4,75.4,76.4,68,84.2
06767.jpg,26.2,40.8,47.8,39.4,35.8,13.4
06768.jpg,62.17,52.33,65.17,54,63.33,58.33
06769.jpg,19.8,24.6,42,20.2,10.4,11.2
06770.jpg,22,24.2,44.6,26,16,15.8
06771.jpg,22.2,11.8,42.8,22.4,17,12.8
06772.jpg,27.17,16.83,44.5,27,23.33,17
06773.jpg,37.8,31.4,43.6,42.8,34.8,31.8
06774.jpg,30.14,32.29,43.71,32.71,32.14,25.71
06775.jpg,41.29,38.86,49.14,55.86,43,43.71
06776.jpg,55.17,48.33,57.5,63.5,48.33,50.33
06777.jpg,67.6,65.8,67.6,63.8,63.2,59
06778.jpg,34.6,41,46.2,38.6,37.4,28.8
06779.jpg,28.5,36.5,42.83,28.33,28.17,19.83
06780.jpg,63.86,69.71,67.43,66.57,61.43,62.14
06781.jpg,27,45.67,42.5,39.67,25.5,20
06782.jpg,23.8,36.4,42.2,37.8,20.4,14.6
06783.jpg,28.4,45.8,43.6,48.4,26.8,22.6
06784.jpg,44.2,54,53,50.6,49,50.6
06785.jpg,19.8,53.2,40.8,38.8,23.6,15.8
06786.jpg,37.6,60.4,56,50.8,42.6,34.2
06787.jpg,57.8,66,67.8,67,56,59.2
06788.jpg,48,38.8,54.4,58.6,49.2,42.2
06789.jpg,29.8,45.6,56.4,49.8,45.8,27.8
06790.jpg,37.5,48.67,55,54.83,25.17,39.5
06791.jpg,78.5,73.5,86.5,82,74,80
06792.jpg,89,89.5,92.5,87,87,88.5
06793.jpg,33,59,43.5,50,28,32.5
06794.jpg,36.5,62,63.5,59.5,44,26
06795.jpg,64,59.5,72,64.5,63,71
06796.jpg,29,62,43,66,22,34.5
06797.jpg,50,61.5,45,61,57.5,48
06798.jpg,93.5,91.5,95.5,90,93,93.5
06799.jpg,91.67,91,91.67,88.67,91.67,91.33
06800.jpg,7.5,44.5,36,40,7,5
06801.jpg,15.5,35,43.5,45,11,10.5
06802.jpg,74.5,75,72.5,77.5,60.5,80
06803.jpg,20.5,34,46.5,35.5,10,12.5
06804.jpg,16.5,33.5,48,38.5,14.5,20.5
06805.jpg,22.5,55.5,50.5,52,14.5,12.5
06806.jpg,71,70,78.5,77.5,61.5,75
06807.jpg,61.5,72.5,84.5,69,65.5,53
06808.jpg,22.5,30.75,42.75,34.5,18.5,16.5
06809.jpg,29.5,37.5,51,36,21,33
06810.jpg,23.5,35.5,47.5,46.5,17.5,18
06811.jpg,79.5,85,87,78.5,75,84
06812.jpg,18.33,38.33,44.33,36,22.67,18.33
06813.jpg,79.5,80,86,89,66.5,84
06814.jpg,28.5,53.5,58.5,53,12,23.5
06815.jpg,51.33,53,69,63.33,41.67,46
06816.jpg,35.5,15,76,45,50,56.5
06817.jpg,65.5,66.5,81.5,58,60,57.5
06818.jpg,15.67,41,49.33,48.67,15.33,13.33
06819.jpg,15,36.33,53,40,12.67,9
06820.jpg,21.67,47.33,53.67,50,15.67,15.67
06821.jpg,91.5,89,95.5,93,90.5,92
06822.jpg,29,4,46.5,28.5,34,41.5
06823.jpg,28.33,40.33,61.33,38.33,27.33,31.33
06824.jpg,27.5,31,54,44.5,14.5,23
06825.jpg,49,63,66,67.5,34,41
06826.jpg,46,42.5,45.5,59,36,43
06827.jpg,21,26,52.5,35,4.5,33
06828.jpg,83.75,81.5,89.25,84,83.75,84.25
06829.jpg,48.33,55.67,64.67,53.67,57,46
06830.jpg,44,54.5,62.5,65.5,32,30
06831.jpg,88.5,89,90.5,87.5,87,80
06832.jpg,77.5,83.5,82,83.5,66,82.5
06833.jpg,85.33,88.33,86.33,87,85,86.67
06834.jpg,83,92.5,81.5,88.5,81,84
06835.jpg,69,74.5,79.5,75.5,61.5,70.5
06836.jpg,74,78.67,76.33,81.33,76,79
06837.jpg,16,29.5,31.5,38,19,14
06838.jpg,72,62.5,83,74,69.5,74.5
06839.jpg,81,85.5,88.5,81,82,84.5
06840.jpg,15.33,27.67,33.67,33.67,13.33,13.67
06841.jpg,27,43.5,53,46,20.5,33.5
06842.jpg,44,50.5,60,55.5,37.5,45.5
06843.jpg,24,38,45.5,37,20,21
06844.jpg,71,66,63,78,76,78.5
06845.jpg,17,39.5,49,41.5,21.5,15
06846.jpg,89,85.33,88.67,89.33,90.67,93
06847.jpg,56,67.5,67.5,66.5,47.5,48.5
06848.jpg,93,95.5,91.5,92.5,92,92.5
06849.jpg,37.5,59.5,54,52,18,24
06850.jpg,53.5,63,62,57.5,39.5,46.5
06851.jpg,50,63.33,62,58.67,51,50
06852.jpg,40,55.5,54.5,52.5,39.5,41
06853.jpg,18.5,25.5,16,26.5,11,14
06854.jpg,85.5,79.5,93,92,82,89.5
06855.jpg,68.33,64,67.67,74.67,64.67,73
06856.jpg,25,16,31,21,24,32.5
06857.jpg,26,25.5,38,37,32,35.5
06858.jpg,86,86,91,83,85,86.5
06859.jpg,20.5,34,40.5,42,13,18.5
06860.jpg,29,32.5,39,37,17,27.5
06861.jpg,77,77.5,73.83,76.33,78.67,78.17
06862.jpg,23.8,26.2,31.6,28.6,33.4,6.8
06863.jpg,36.5,56.25,40,43.75,41.25,15.25
06864.jpg,37.5,33.25,37.25,43.75,48.25,31.75
06865.jpg,70.4,72.2,77.8,71,75.6,70.4
06866.jpg,60.4,56.2,57,61.6,64.8,59.4
06867.jpg,47,51.75,59,52.25,48.75,46.75
06868.jpg,20.5,19.25,26,22.75,32.75,22.75
06869.jpg,56.5,64.25,59.75,65,58.5,51.5
06870.jpg,29.25,38.75,31.75,36.75,41.25,9.25
06871.jpg,23.5,34.75,34,35.75,22.75,7
06872.jpg,44.25,57.25,61.25,50.25,48.75,20
06873.jpg,35,35.5,43.5,43.75,32.75,18
06874.jpg,40.5,51.5,48.75,48.5,43,30.25
06875.jpg,53.5,52.75,45.75,48.5,62.75,54
06876.jpg,42.5,53.17,45.17,42,35.67,29.67
06877.jpg,75.25,67.25,70.25,74,78.5,71.75
06878.jpg,45.75,39.5,46.25,41.75,56.25,43
06879.jpg,28.8,30,27,28.8,40.2,27
06880.jpg,36.5,36,41,42.25,41.25,37
06881.jpg,27,31.5,26.5,38.75,40.25,9.5
06882.jpg,23.5,28.75,28.75,33.25,26.5,11.75
06883.jpg,30.25,14.5,35.75,37.25,38.5,13.25
06884.jpg,21.6,17,24.4,28.4,34,12.4
06885.jpg,85.25,82.25,83.75,74.75,83,86
06886.jpg,35,46.75,39.75,47.5,41,18
06887.jpg,31.25,42,46.5,39.5,45.5,9.25
06888.jpg,30.75,45,39,36.75,35.75,20
06889.jpg,45,46,40.75,50.5,45.75,37.5
06890.jpg,41.5,47.25,43,50.75,52.25,26
06891.jpg,54.75,59.5,51,54.5,52.75,60.25
06892.jpg,23.5,33.83,19.17,25.33,26.67,14
06893.jpg,77.75,72.5,79.5,74.5,79.75,78
06894.jpg,30.8,35,39.6,36.6,44.2,16.4
06895.jpg,41.5,36.75,37.25,43.75,42.75,33
06896.jpg,38.25,50.25,48.75,34.5,42.25,6.25
06897.jpg,82.25,80.25,80.25,74.75,82.25,83
06898.jpg,64.5,67,54.5,64.75,61.5,64.25
06899.jpg,77,74.25,70.5,77,76.25,74.25
06900.jpg,85.5,84.5,83.75,85,81.75,77.75
06901.jpg,73.75,84,74.75,74.25,70.5,62.5
06902.jpg,76.75,82,77,79.75,74.5,67.25
06903.jpg,69.25,68,69.5,74,74,61.75
06904.jpg,38.25,49,43.5,48.5,42.5,9
06905.jpg,71.75,67.5,67.25,72,74.25,69.5
06906.jpg,34.5,40.75,27.25,37,33.75,15.25
06907.jpg,26,28.25,20,30.25,34.25,18.25
06908.jpg,61.6,69,61.4,62.8,66,57.4
06909.jpg,52.5,43.25,46.5,52,53.5,42.75
06910.jpg,48.5,41.5,48.5,49.25,45.5,37.75
06911.jpg,38.75,51.5,47.5,44.5,47.25,13.5
06912.jpg,24,33.25,28.25,29.5,26.5,5.5
06913.jpg,29,27.25,22.25,25.75,22.25,11.75
06914.jpg,29.8,31.6,35,31.6,31.6,14.6
06915.jpg,26.75,41.75,43.5,31.25,34,16.25
06916.jpg,22.75,33.75,36.25,30,40.5,12.75
06917.jpg,30.5,42.75,39.5,32.25,32.75,10
06918.jpg,55.2,48.4,53.8,55.6,61.4,55.2
06919.jpg,47,52.5,53.75,51.75,55,28.25
06920.jpg,18,13,29.5,25.25,23.5,15.25
06921.jpg,31,38.5,43.5,34,37.75,13
06922.jpg,68.6,60,70.4,65.4,61.4,57.4
06923.jpg,57.25,53.5,53.25,46.25,47.25,48.75
06924.jpg,38,46.75,48.25,52.25,34.25,33
06925.jpg,53,58.8,50.4,57.8,44.2,55.6
06926.jpg,56.25,63.25,63.75,60.5,58.5,64.75
06927.jpg,64,63,62,60.25,60.75,67.5
06928.jpg,33,51,31,42,46.5,7.5
06929.jpg,69.25,62.5,61.5,62.5,78.75,65.25
06930.jpg,53.5,59.5,49.5,58,54.25,24.75
06931.jpg,21.3,15,22.1,18.73,38.7,35.5
06932.jpg,71.3,66.73,78.7,68.18,69.3,77.22
06933.jpg,75.9,81,81.64,78.64,82.3,84.89
06934.jpg,72.56,71.36,80.91,71,73.22,72
06935.jpg,32.91,46.83,60.25,50.5,25.3,27.09
06936.jpg,32.18,52.5,63.92,56.75,30.82,28.36
06937.jpg,23.6,40.55,50.64,44.55,34.3,15.8
06938.jpg,30.82,60.25,68.75,43.36,46.45,22.09
06939.jpg,13.7,31,43,26.82,18.5,11
06940.jpg,75.9,82,87,74.55,84.8,84.56
06941.jpg,29.6,64.91,58.73,49.64,37.2,18.3
06942.jpg,18.7,61,56.91,51.18,26,13.7
06943.jpg,6.11,8.64,17.73,10.45,7.22,7.4
06944.jpg,28,64.27,62.64,52.55,36.6,15.5
06945.jpg,26.2,51.36,56.82,45.27,37.4,19.7
06946.jpg,21.9,53.55,57.45,44.82,29.11,10.9
06947.jpg,40.1,28,46,40.64,56.9,53
06948.jpg,42.8,69.82,74.9,62.91,45.1,36.1
06949.jpg,79,71.18,78.45,72.18,81.5,83.5
06950.jpg,16.67,24.55,34.27,39,9.3,12.78
06951.jpg,34.3,20.45,32,26.45,35.8,44.6
06952.jpg,74.82,75,78.5,72.58,79.45,79.09
06953.jpg,41.7,75.82,73.73,70.36,58.27,34.56
06954.jpg,21.2,64.18,62.91,53.36,31.22,19
06955.jpg,56,42.3,47.8,58.45,73.1,68.2
06956.jpg,73.1,75.09,82.6,79,80.5,71.1
06957.jpg,63.4,48.9,65,54.7,73.1,77
06958.jpg,46.11,64.64,64.64,63.73,61.9,50.67
06959.jpg,73.78,72.1,75.6,67.18,78.5,76.4
06960.jpg,63.4,70.82,76.73,68.91,68.2,62.5
06961.jpg,16.4,41.67,44.67,45.83,21.8,16.09
06962.jpg,50.7,59,56.36,60,63.7,51.1
06963.jpg,18.3,30.2,35.8,32.82,20.78,15.4
06964.jpg,12.8,55.27,47,41.36,26.2,10.1
06965.jpg,43,64.18,56.67,58.17,45.18,34.2
06966.jpg,16,55.55,50.73,42.73,35.5,13.4
06967.jpg,28.1,62.73,55.55,50,32.4,26.1
06968.jpg,62.2,58.55,61.27,63.82,60.8,63.8
06969.jpg,68.8,75.9,73.64,66.55,70.6,66.9
06970.jpg,81.1,80.82,89,84.45,86.6,79.3
06971.jpg,30.7,65.64,63.64,54.45,33.11,15.9
06972.jpg,44.7,61.36,63.18,59.09,38,35.7
06973.jpg,81.36,78.17,87,83.92,87.64,88.1
06974.jpg,76.55,70.33,84.25,80.27,85.82,81.9
06975.jpg,22.7,58.55,58.91,52.55,41.4,18.9
06976.jpg,83.89,83,81.9,81,89.2,79.6
06977.jpg,31.1,29.27,37.2,42.09,32.11,34.5
06978.jpg,56.73,61.42,61.08,60.67,57.18,49.27
06979.jpg,15.3,38.4,52.45,39.91,15.9,9.3
06980.jpg,51.2,49.09,50.82,50.36,45.3,45.6
06981.jpg,11.5,25.36,35.64,22.7,5.6,9
06982.jpg,28,55,58.2,53.36,24.22,21.9
06983.jpg,56.4,63.27,73.9,58.73,53.6,54
06984.jpg,12.8,54,38.27,49.64,23.5,10.6
06985.jpg,26.5,60.45,63.18,59.55,46.2,14.6
06986.jpg,24.8,46.09,50.55,43.91,27,18.2
06987.jpg,11.11,17.91,24.91,14.3,24.4,12.6
06988.jpg,60.6,68.27,71.82,60.18,71.1,61.8
06989.jpg,84.4,85.45,83.55,78.18,86.9,85.89
06990.jpg,77.5,83.7,84.1,75.73,84.5,75.1
06991.jpg,30.4,51.8,61.55,57.82,35.22,19.5
06992.jpg,71.78,68.8,77.8,64.82,80.11,75.89
06993.jpg,79.22,78.42,80.5,78.82,79.73,82.33
06994.jpg,25,67.91,63.17,51.08,50.36,24.27
06995.jpg,21.7,58.58,55.17,51.08,35.3,15.2
06996.jpg,11.56,55.09,51.36,42,30.6,7.89
06997.jpg,29.7,65,67.09,51.09,42.7,24.7
06998.jpg,77.33,76.42,75.08,66.75,83.64,82.11
06999.jpg,74.64,77.67,73.83,72.58,82.36,71.64
07000.jpg,77.78,76.27,78.45,73.64,82.3,71.3
07001.jpg,60.71,63,68.29,55.67,64.14,62
07002.jpg,63.43,68.14,76.57,73.17,70.43,59
07003.jpg,51.78,59.89,68.67,57.57,52,45.38
07004.jpg,55.38,64.38,66.38,59.86,67.88,49.75
07005.jpg,40,34.71,57.71,47.67,50.71,34.43
07006.jpg,72.29,72.29,79.86,79.67,69.29,73.71
07007.jpg,47,50.78,64.67,55.38,28.11,39.44
07008.jpg,37.44,45,59.11,51.75,31.33,40.22
07009.jpg,37.29,47.13,55.88,47.57,37.38,38.75
07010.jpg,54.88,51,62,60.71,65.38,66.75
07011.jpg,44.5,45.89,64.2,55.78,57.7,31.44
07012.jpg,23.71,13.71,37.57,29.33,37.43,25.14
07013.jpg,71.14,75.67,72.29,79.17,81.67,72.29
07014.jpg,73.86,68.38,70.38,76.57,79.86,74.25
07015.jpg,22.43,28.29,52.86,38.83,42.86,24.29
07016.jpg,24.43,43.29,55.14,45.33,38.43,22.14
07017.jpg,35,60.86,66.83,58,43,29.71
07018.jpg,45.86,61.29,64.71,61.67,47.86,45.86
07019.jpg,36.44,34.67,53.22,50,36,30.38
07020.jpg,48.57,49.14,62.14,52.33,47.57,49
07021.jpg,76.5,69.88,85.43,83.29,80.13,76.63
07022.jpg,44,32.13,48.38,56.29,56.25,45.5
07023.jpg,41.38,28.38,46.75,36.86,60.13,45.75
07024.jpg,70.71,49.25,72.63,64.71,70.75,75.29
07025.jpg,51.5,58.25,70.88,68,55.75,38.38
07026.jpg,65.71,74.83,71.57,78.33,72.71,73.17
07027.jpg,53.75,38,61.5,55,47.13,63.25
07028.jpg,70,67.88,74.5,82.33,71.75,66.63
07029.jpg,53.88,51.88,65.5,67.17,57.25,51.5
07030.jpg,40.22,27.56,45.67,42.63,44.22,39.22
07031.jpg,58.88,50.38,63.38,68.71,63.25,58.25
07032.jpg,52.43,56.43,62,65.67,56.57,45.86
07033.jpg,56.38,52.63,65.13,70.67,57.75,56.13
07034.jpg,47.14,70.33,73,65.5,54.14,36.86
07035.jpg,68.5,68.5,73.38,73.43,63.75,66.43
07036.jpg,41.56,29.22,51.11,47.63,53.33,43.33
07037.jpg,43.57,24.14,47,50.5,40.71,44.43
07038.jpg,47.5,47.25,64.43,57.71,53.63,43.63
07039.jpg,31.13,35.5,42.38,44.29,37.5,27.5
07040.jpg,73,70,75.14,79.67,72,79.5
07041.jpg,64.56,72,68.33,70.88,76.5,76.63
07042.jpg,44,36.44,40,51.25,49,47.89
07043.jpg,25.38,19.25,17.57,26.43,26.75,30.13
07044.jpg,34.33,46.78,48.44,49.88,39.89,28
07045.jpg,60.29,54.57,63.14,76,63.43,58.57
07046.jpg,77,76.29,76.43,85.83,76.14,74.86
07047.jpg,51.57,64,69.57,72.17,55.29,41.43
07048.jpg,54.71,59.83,68.71,68.33,54.86,50.43
07049.jpg,68.17,57,70.71,71.83,55.43,70.57
07050.jpg,59,51,52.14,59.67,47.57,57
07051.jpg,69.86,79.5,67.86,80.83,77.17,77.5
07052.jpg,74.14,76.43,74.43,81.83,74.71,74.14
07053.jpg,28.86,48.71,52.29,49,42.14,23.57
07054.jpg,37.57,55.86,55.86,55.33,46.86,32.71
07055.jpg,44.29,42.57,53.71,41.83,25.43,31.57
07056.jpg,72,60.33,72,70.13,70.75,70.13
07057.jpg,63.57,68.83,67.71,73.5,62.14,58
07058.jpg,61.13,55.63,65.88,68.86,62.71,60.88
07059.jpg,29.29,41.71,57.43,45.67,35,25.43
07060.jpg,44.14,52,58.14,59.17,33.14,35.71
07061.jpg,46.88,65.38,66.25,68.43,51.63,37.63
07062.jpg,7.29,5,15.57,11.67,9.14,12.43
07063.jpg,43.14,49.29,67,66.33,43,29.57
07064.jpg,39,39.38,56,57,37,39
07065.jpg,65,66.5,67.71,70.57,55.38,59
07066.jpg,73.88,75.75,76,84.29,70.75,78.13
07067.jpg,75.86,77.29,77,86.67,81.29,77.29
07068.jpg,44.5,58.75,61.75,59.71,42.75,31.38
07069.jpg,41,58.14,65.14,57.17,39.86,33
07070.jpg,63.71,65.14,66.57,71,64.14,60.14
07071.jpg,31.57,33.57,49.14,45.17,32.57,26
07072.jpg,61,57,53.25,54.25,53,52
07073.jpg,82.5,79,76,77.5,79.5,82.75
07074.jpg,50.25,38,58.25,47.25,64.75,68.75
07075.jpg,37.5,46.5,51.25,53.5,22.75,36
07076.jpg,84.5,74.75,81.75,76.75,79.75,80.25
07077.jpg,37.5,30,30.5,30.5,62.75,58.25
07078.jpg,81.67,84.33,80,80.67,81.83,82.83
07079.jpg,39.5,51.75,54.75,52.5,47.75,30.25
07080.jpg,25.25,55.25,52,50.25,49.75,11.5
07081.jpg,48.4,45.4,59.2,48.8,32.2,40
07082.jpg,38,31.33,56,43.5,39,46.17
07083.jpg,70.25,66.5,66.75,66.25,59,61.5
07084.jpg,54,46.25,63,47.5,57.25,58.25
07085.jpg,29.83,65,63,64,51.33,17.67
07086.jpg,50.25,49,49.25,50.75,48.75,54
07087.jpg,10.25,39.5,50,35.75,37,3.5
07088.jpg,15.75,56,61.75,51.5,43.75,7
07089.jpg,8.5,5.75,37,12.5,16,9.25
07090.jpg,11.5,41.75,47,37.25,12.75,8
07091.jpg,68,65.75,73.25,68,65.25,64.75
07092.jpg,18.5,55.5,65.25,52.75,35.25,10.25
07093.jpg,50.5,58.5,58.25,54,40.25,44.25
07094.jpg,51,43.25,55,39.5,56,57.25
07095.jpg,71.6,67.4,64.6,65.2,72.6,74.2
07096.jpg,47.17,36.33,37.5,50.67,70.17,68.33
07097.jpg,47.75,38.25,41.5,35.5,66.5,67.75
07098.jpg,56.75,42,43.25,39.75,56.75,67
07099.jpg,66.5,59.25,63.5,54.25,63,73.75
07100.jpg,23.25,19.5,35,18.75,54,24.75
07101.jpg,70.75,68.75,63,65,70.5,67
07102.jpg,51.5,35.75,68.5,44.5,68.5,47
07103.jpg,48.8,29,43.6,35.6,67.4,51.6
07104.jpg,74.17,73.5,76.17,73.83,78.17,76.17
07105.jpg,45.25,53,59.25,52.5,59.25,48.25
07106.jpg,32.6,34.2,45.2,38.4,42.8,34.4
07107.jpg,51.8,49.6,56.2,53,35.2,43.2
07108.jpg,38.75,29.75,45.75,37.75,46,38.25
07109.jpg,17,25.6,43.4,32.8,22.75,14.4
07110.jpg,78.25,72.75,77.25,80,87,86
07111.jpg,76.67,71.67,80.67,81,75.8,75.83
07112.jpg,67.75,73.75,71.25,68.5,69,72.5
07113.jpg,60.4,57.6,65,61.8,67.2,56.6
07114.jpg,49.25,49.5,57,51.5,51,47
07115.jpg,38,55,59.75,53.25,44,25.25
07116.jpg,33.25,60.25,61.5,52,48,28.25
07117.jpg,85.33,85,84.33,82.5,88.2,85
07118.jpg,52,59.6,60.4,52.2,57.4,50.6
07119.jpg,47.75,41.75,54.5,41.5,59,43.25
07120.jpg,87.4,86,86.4,85.8,83.6,83
07121.jpg,36.25,48.75,55.75,51.5,15.25,30.25
07122.jpg,80.4,74.4,74.6,77.8,73.8,73.6
07123.jpg,53.4,66.2,59,59.8,48.8,33.6
07124.jpg,76,73.5,80.25,70.75,78.5,84
07125.jpg,77.75,68.25,75.75,68.5,68.75,80.5
07126.jpg,43,52.25,50.5,52.5,33,42
07127.jpg,70.25,71,64.75,70.75,73.5,66.75
07128.jpg,21,14.5,29.75,22,42.5,39.75
07129.jpg,22.75,32.5,40.25,35.5,14.75,16.75
07130.jpg,81,75,77.5,75.75,84,76.75
07131.jpg,23.25,20.25,24.75,24.25,58.75,41
07132.jpg,34.75,66.5,66.25,59.25,42,26.25
07133.jpg,57.75,61.25,61.25,64.5,48.75,51.25
07134.jpg,19,52.5,60.25,52.75,34.25,10.75
07135.jpg,27.75,56,56,52.25,35.75,21
07136.jpg,48,45.4,53,47,54.25,59.4
07137.jpg,26.75,33.25,37.75,34.75,20.75,18.75
07138.jpg,32.4,62.8,56.4,57.6,36.2,28.6
07139.jpg,52.75,60.25,59,55.5,63.5,55.5
07140.jpg,36.5,33.5,34.5,25.25,31.5,24.25
07141.jpg,82.2,81.2,75.6,79.8,79.2,79.4
07142.jpg,32.8,56.6,58,57,52.8,20.8
07143.jpg,38,66.2,64.8,65,67,25.2
07144.jpg,49.71,68.71,69.14,61.14,62.29,45.86
07145.jpg,53,77.33,72,74.67,68.83,32.67
07146.jpg,57.17,60.33,63.17,62.33,48.67,39.17
07147.jpg,75,71.2,74.8,66.8,54.8,59.6
07148.jpg,41,69.2,67.2,65.2,63,36.4
07149.jpg,70.8,65.4,72.8,72.6,70.8,66.8
07150.jpg,68.2,75,67.6,69.8,69.2,66.6
07151.jpg,84.43,81.71,79.86,77.71,78.57,85
07152.jpg,79.67,76.67,73.33,74.67,63.83,76.5
07153.jpg,77.4,75.2,72.4,75.6,70.4,75
07154.jpg,81,73.4,77.8,77.6,73.6,78.6
07155.jpg,69.14,69.43,67.57,70.71,64.86,66.14
07156.jpg,62.4,71.4,73.4,71.2,62.2,51.6
07157.jpg,44.2,72.2,69.4,65.2,65.2,33.2
07158.jpg,80.8,75,77.8,77.8,75.4,79.4
07159.jpg,31.17,43.33,51.5,51.83,58.67,27.83
07160.jpg,31.17,50.5,48.17,50,32,19.33
07161.jpg,64,76.4,68.4,73.8,53.2,53.4
07162.jpg,61.83,58,65.17,66.5,42.5,46.33
07163.jpg,50,60.2,66.2,62,59,41.2
07164.jpg,81.2,80.8,78.2,81.2,80.6,74
07165.jpg,45.86,71,78.5,70.71,69.29,34.71
07166.jpg,56.2,63,74.2,71,72.6,65
07167.jpg,77,81.33,80.5,78.17,76.5,76.17
07168.jpg,27.8,67.4,51.8,58.2,53.2,27
07169.jpg,23.2,31.4,22.2,34,18.2,15.6
07170.jpg,49.29,63.71,62.14,64.29,51.14,43.14
07171.jpg,54.17,59.17,48.83,57.5,37,47.5
07172.jpg,72.2,73.2,68,74.4,70,65.2
07173.jpg,48.4,64.4,55.8,66.2,53.2,35.6
07174.jpg,30.8,31.8,18.8,30,49.2,30.8
07175.jpg,68.6,58.8,61.2,63.8,65,63.8
07176.jpg,53.67,60.67,62.83,68.17,57.67,39.33
07177.jpg,33,64,58.4,64.8,50.4,28
07178.jpg,76.6,73,74.4,73,74,75.4
07179.jpg,29.8,51.4,47.8,59.6,24.8,24.6
07180.jpg,41,58.4,67.6,65.2,45.8,48.4
07181.jpg,37.8,62.8,63.4,63.4,48.6,42.6
07182.jpg,70.83,70,78.17,69.83,71.67,71.5
07183.jpg,53.8,57.2,69.2,64.2,61.8,43
07184.jpg,73,71.6,74.2,70,71.2,69
07185.jpg,59.67,65.5,68.83,64.5,71,47
07186.jpg,68.29,49,63.57,62,72,65.86
07187.jpg,72.33,61.83,72,73.83,68.17,69.33
07188.jpg,79.33,77.67,77.33,75.83,81.83,77.83
07189.jpg,65.83,50.5,60.17,62.5,61.83,61.33
07190.jpg,31.83,46.67,54.67,51.83,29.67,31
07191.jpg,45,48.6,65,64.6,49.8,48.2
07192.jpg,78.63,65.78,78.38,73.22,76.89,72.44
07193.jpg,71.67,72,67.33,71.33,75.33,72.33
07194.jpg,77,76.4,73.2,73.6,80.4,68.8
